REGION;PROVINCIA;NOMBRE COMUNA;DISTRITO;LOCALIDAD;ENTIDAD;CATEGORIA;Número total de personas;Total de Hombres;Total de Mujeres;Total de personas de 0 a 5 años;Total de personas de 6 a 14 años;Total de personas de 15 a 64 años;Total de personas de 65 y más años;Total personas migrantes que residen habitualmente en el territorio nacional;Total personas que se consideran pertenecientes a algún pueblo indígena u originario;Total de viviendas particulares;Total viviendas colectivas;Total viviendas ocupadas con moradores presentes;Total viviendas;Cantidad de hogares;Cantidad de viviendas tipo casa;Cantidad de viviendas tipo departamento en edificio;Cantidad de viviendas tipo vivienda tradicional indígena (ruka, pae pae u otras);Cantidad de viviendas tipo pieza en casa antigua o en conventillo;Cantidad de viviendas tipo mediagua, mejora, rancho o choza;Cantidad de viviendas tipo móvil (carpa, casa rodante o similar);Cantidad de viviendas tipo otro tipo de vivienda particular;Cantidad de viviendas con materialidad en paredes de Hormigón armado;Cantidad de viviendas con materialidad en paredes de albañilería: bloque de cemento, piedra o ladrillo;Cantidad de viviendas con materialidad en paredes de tabique forrado por ambas caras (madera o acero);Cantidad de viviendas con materialidad en paredes de tabique sin forro interior (madera u otro);Cantidad de viviendas con materialidad en paredes de adobe, barro, quincha, pirca u otro artesanal tradicional;Cantidad de viviendas con materialidad en paredes de materiales precarios (lata, cartón, plástico, etc.);Cantidad de viviendas con materialidad de techo tejas o tejuelas de arcilla, metálicas, de cemento, de madera, asfálticas o plásticas;Cantidad de viviendas con materialidad de techo losa hormigón;Cantidad de viviendas con materialidad de techo planchas metálicas de zinc, cobre, etc. O fibrocemento (tipo pizarreño);Cantidad de viviendas con materialidad de techo fonolita o plancha de fieltro embreado;Cantidad de viviendas con materialidad de techo paja, coirón, totora o caña;Cantidad de viviendas con materialidad de techo materiales precarios (lata, cartón, plástico, etc.);Cantidad de viviendas con materialidad de techo sin cubierta sólida de techo;Cantidad de viviendas con materialidad de piso parquet, piso flotante, cerámico, madera, alfombra, flexit, cubrepiso u otro similar, sobre radier o vigas de madera;Viviendas con materialidad de piso radier sin revestimiento;Viviendas con materialidad de piso baldosa de cemento;Viviendas con materialidad de piso capa de cemento sobre tierra;Viviendas con materialidad de piso tierra;Total viviendas con materialidad aceptable;Total viviendas con materialidad recuperable;Total viviendas con materialidad irrecuperable;Cantidad de viviendas con origen del agua por red pública;Cantidad de viviendas con origen del agua por pozo o noria;Cantidad de viviendas con origen del agua por camión aljibe;Cantidad de viviendas con origen del agua por río, vertiente, estero, canal, lago, etc.;x;y
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"10";CAPE;INDETERMINADA;Indeterminada;93;49;44;9;16;62;6;Indeterminado;7;"35";"0";"28";"35";"28";"35";"0";"0";"0";"0";"0";"0";"4";"12";"9";"2";"0";"0";"4";"0";"23";"0";"0";"0";"0";"27";"0";"0";"0";"0";"25";"2";"0";"0";"27";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"10";POMUYETO;INDETERMINADA;Indeterminada;131;72;59;6;16;89;20;0;Indeterminado;"59";"0";"46";"59";"46";"59";"0";"0";"0";"0";"0";"0";"7";"26";"6";"3";"3";"0";"17";"0";"28";"0";"0";"0";"0";"40";"1";"2";"1";"1";"35";"9";"1";"18";"25";"2";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"10";SAN FERNANDO;INDETERMINADA;Indeterminada;169;80;89;Indeterminado;17;117;Indeterminado;0;Indeterminado;"66";"0";"62";"66";"63";"64";"0";"0";"0";"2";"0";"0";"1";"23";"23";"15";"0";"0";"2";"1";"59";"0";"0";"0";"0";"56";"2";"2";"2";"0";"44";"18";"0";"62";"0";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"11";BULI;INDETERMINADA;Indeterminada;24;13;11;Indeterminado;Indeterminado;17;Indeterminado;0;0;"11";"0";"8";"11";"8";"11";"0";"0";"0";"0";"0";"0";"2";"3";"2";"0";"1";"0";"4";"0";"4";"0";"0";"0";"0";"7";"0";"0";"0";"1";"6";"1";"1";"1";"7";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"11";INDETERMINADA;INDETERMINADA;Indeterminada;14;7;7;Indeterminado;Indeterminado;9;Indeterminado;0;Indeterminado;"10";"0";"6";"10";"6";"9";"0";"0";"0";"1";"0";"0";"0";"0";"2";"0";"1";"3";"1";"0";"4";"0";"0";"1";"0";"4";"0";"0";"0";"2";"2";"1";"3";"0";"5";"1";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"11";SAN NICANOR;INDETERMINADA;Indeterminada;45;25;20;Indeterminado;6;31;Indeterminado;0;Indeterminado;"16";"0";"11";"16";"11";"16";"0";"0";"0";"0";"0";"0";"1";"4";"5";"0";"1";"0";"4";"0";"7";"0";"0";"0";"0";"6";"3";"0";"1";"1";"6";"4";"1";"0";"10";"0";"1";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"11";VERQUICO;INDETERMINADA;Indeterminada;15;7;8;Indeterminado;Indeterminado;8;Indeterminado;0;0;"5";"0";"4";"5";"4";"5";"0";"0";"0";"0";"0";"0";"0";"1";"2";"0";"1";"0";"1";"0";"3";"0";"0";"0";"0";"3";"1";"0";"0";"0";"2";"2";"0";"0";"4";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"12";INDETERMINADA;INDETERMINADA;Indeterminada;139;69;70;5;12;88;34;0;Indeterminado;"59";"0";"49";"59";"52";"56";"0";"0";"0";"3";"0";"0";"1";"11";"31";"4";"2";"0";"0";"0";"46";"0";"0";"1";"0";"42";"1";"2";"3";"1";"35";"10";"2";"1";"41";"7";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"12";VERQUICO;INDETERMINADA;Indeterminada;28;17;11;0;4;19;5;0;0;"19";"0";"11";"19";"11";"19";"0";"0";"0";"0";"0";"0";"2";"3";"4";"1";"0";"1";"1";"0";"10";"0";"0";"0";"0";"8";"0";"0";"3";"0";"7";"3";"1";"0";"9";"2";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"13";INDETERMINADA;INDETERMINADA;Indeterminada;29;14;15;Indeterminado;Indeterminado;18;4;0;0;"13";"0";"9";"13";"9";"13";"0";"0";"0";"0";"0";"0";"3";"1";"4";"1";"0";"0";"0";"0";"9";"0";"0";"0";"0";"6";"1";"1";"0";"1";"5";"3";"1";"0";"9";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"14";COLOMÁVIDA;INDETERMINADA;Indeterminada;19;12;7;0;Indeterminado;15;Indeterminado;0;0;"13";"0";"11";"13";"11";"12";"0";"0";"0";"1";"0";"0";"2";"2";"3";"3";"1";"0";"0";"0";"11";"0";"0";"0";"0";"7";"1";"0";"1";"2";"5";"4";"2";"0";"10";"0";"1";;
REGIÓN DE ÑUBLE;PUNILLA;SAN CARLOS;"14";INDETERMINADA;INDETERMINADA;Indeterminada;10;Indeterminado;Indeterminado;0;0;6;4;0;0;"8";"0";"7";"8";"7";"6";"0";"0";"0";"2";"0";"0";"0";"1";"5";"0";"1";"0";"0";"0";"7";"0";"0";"0";"0";"3";"0";"0";"2";"2";"3";"2";"2";"0";"3";"0";"4";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"1";EL PALO;EL PALO;Parcela-Hijuela;74;45;29;Indeterminado;Indeterminado;48;18;0;Indeterminado;"29";"0";"26";"29";"26";"29";"0";"0";"0";"0";"0";"0";"2";"13";"8";"3";"0";"0";"0";"0";"26";"0";"0";"0";"0";"26";"0";"0";"0";"0";"23";"3";"0";"7";"8";"11";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"1";LA MONTAÑA;LA MONTAÑA;Fundo-Estancia-Hacienda;15;9;6;0;Indeterminado;Indeterminado;0;0;0;"6";"0";"5";"6";"5";"6";"0";"0";"0";"0";"0";"0";"1";"0";"3";"1";"0";"0";"1";"0";"4";"0";"0";"0";"0";"4";"0";"0";"1";"0";"3";"2";"0";"5";"0";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"1";PASO ANCHO;LOS MONOS;Parcela-Hijuela;41;24;17;Indeterminado;5;22;Indeterminado;0;Indeterminado;"23";"0";"16";"23";"16";"23";"0";"0";"0";"0";"0";"0";"0";"2";"9";"0";"2";"2";"0";"0";"16";"0";"0";"0";"0";"13";"0";"0";"2";"0";"10";"3";"2";"3";"6";"5";"1";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"1";PASO ANCHO;LOS TORONJILES;Parcela-Hijuela;36;18;18;4;Indeterminado;27;Indeterminado;0;0;"15";"0";"13";"15";"13";"15";"0";"0";"0";"0";"0";"0";"0";"5";"8";"0";"0";"0";"1";"0";"12";"0";"0";"0";"0";"11";"1";"0";"1";"0";"11";"2";"0";"13";"0";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"1";PASO ANCHO;PASO ANCHO;Parcela-Hijuela;151;68;83;10;25;99;17;0;10;"57";"0";"54";"57";"54";"56";"0";"0";"1";"0";"0";"0";"10";"15";"23";"6";"0";"0";"2";"0";"52";"0";"0";"0";"0";"47";"4";"3";"0";"0";"44";"10";"0";"53";"0";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"2";TRABUNCURA;CIRCUNVALACIÓN;Parcela-Hijuela;200;99;101;13;23;141;23;0;Indeterminado;"70";"0";"59";"70";"59";"67";"0";"0";"0";"3";"0";"0";"2";"23";"25";"4";"1";"4";"6";"0";"52";"0";"0";"1";"0";"44";"2";"3";"9";"1";"37";"16";"6";"59";"0";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"2";TRABUNCURA;TRABUNCURA;Parcela-Hijuela;131;56;75;13;20;86;12;0;0;"49";"0";"41";"49";"41";"48";"0";"0";"0";"1";"0";"0";"1";"16";"19";"4";"0";"1";"0";"0";"41";"0";"0";"0";"0";"31";"7";"0";"1";"0";"30";"8";"1";"40";"0";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"2";EL DURAZNO;EL DURAZNO;Parcela-Hijuela;110;55;55;10;17;64;19;0;0;"32";"0";"30";"32";"33";"32";"0";"0";"0";"0";"0";"0";"0";"9";"19";"2";"0";"0";"1";"0";"29";"0";"0";"0";"0";"28";"0";"1";"1";"0";"27";"3";"0";"29";"0";"0";"1";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"3";PICHINAL;EL MAITENAL;Caserío;16;10;6;Indeterminado;Indeterminado;6;8;Indeterminado;Indeterminado;"13";"0";"7";"13";"7";"10";"0";"0";"0";"3";"0";"0";"0";"0";"2";"5";"0";"0";"2";"0";"5";"0";"0";"0";"0";"6";"0";"1";"0";"0";"1";"6";"0";"7";"0";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"3";EL MAITENAL;EL MAITENAL ALTO;Parcela-Hijuela;59;30;29;Indeterminado;Indeterminado;33;22;0;Indeterminado;"41";"0";"22";"41";"22";"35";"0";"0";"0";"6";"0";"0";"1";"7";"11";"3";"0";"0";"1";"0";"21";"0";"0";"0";"0";"22";"0";"0";"0";"0";"19";"3";"0";"15";"3";"0";"4";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"3";LA VEGA;LA VEGA;Caserío;93;46;47;5;7;64;17;Indeterminado;4;"46";"0";"34";"46";"34";"44";"0";"0";"1";"1";"0";"0";"2";"9";"19";"3";"0";"1";"0";"0";"33";"0";"0";"1";"0";"30";"0";"3";"0";"1";"27";"6";"1";"34";"0";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"4";EL CARACOL;EL CARACOL;Parcela-Hijuela;78;42;36;9;7;54;8;0;5;"59";"0";"25";"59";"25";"37";"0";"0";"0";"0";"0";"22";"1";"0";"24";"0";"0";"0";"0";"0";"11";"0";"0";"14";"0";"24";"1";"0";"0";"0";"10";"1";"14";"0";"0";"0";"25";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"4";LOS SAUCES;LAS ESCALERAS;Parcela-Hijuela;0;0;0;Indeterminado;0;0;Indeterminado;0;0;"3";"0";"0";"3";"0";"1";"0";"0";"0";"0";"0";"2";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"4";PICHIRRINCÓN;QUEBRADA OSCURA;Parcela-Hijuela;18;Indeterminado;Indeterminado;Indeterminado;Indeterminado;12;Indeterminado;0;0;"8";"0";"5";"8";"6";"7";"0";"0";"0";"1";"0";"0";"0";"0";"2";"3";"0";"0";"0";"0";"5";"0";"0";"0";"0";"1";"2";"0";"0";"2";"1";"2";"2";"0";"0";"0";"5";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"4";LOS SAUCES;LA PUNILLA;Parcela-Hijuela;20;11;9;0;Indeterminado;12;Indeterminado;0;8;"12";"0";"6";"12";"8";"12";"0";"0";"0";"0";"0";"0";"0";"0";"5";"1";"0";"0";"0";"0";"6";"0";"0";"0";"0";"5";"1";"0";"0";"0";"4";"2";"0";"0";"0";"0";"6";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"5";LOS SAUCES;LOS SAUCES;Parcela-Hijuela;17;Indeterminado;Indeterminado;0;Indeterminado;11;Indeterminado;0;Indeterminado;"14";"0";"8";"14";"8";"13";"0";"0";"0";"1";"0";"0";"0";"2";"4";"2";"0";"0";"0";"0";"8";"0";"0";"0";"0";"3";"0";"2";"2";"1";"2";"5";"1";"0";"1";"0";"7";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"5";PICHIRRINCÓN;PICHIRRINCÓN;Parcela-Hijuela;13;Indeterminado;Indeterminado;0;0;Indeterminado;Indeterminado;0;0;"7";"0";"4";"7";"4";"7";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"0";"1";"0";"0";"4";"0";"0";"0";"0";"2";"0";"0";"1";"1";"0";"3";"1";"0";"0";"0";"4";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"5";PICHIRRINCÓN;LAS TRAGEDIAS;Fundo-Estancia-Hacienda;0;Indeterminado;Indeterminado;0;0;Indeterminado;Indeterminado;0;0;"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"1";EL PALO;LAS BANDURRIAS;Fundo-Estancia-Hacienda;9;9;0;Indeterminado;Indeterminado;9;0;0;Indeterminado;"1";"1";"0";"2";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"3";LAS GUARDIAS;LAS GUARDIAS;Caserío;52;25;27;Indeterminado;Indeterminado;26;Indeterminado;Indeterminado;8;"53";"0";"26";"53";"26";"52";"0";"0";"0";"1";"0";"0";"6";"7";"11";"2";"0";"0";"1";"0";"25";"0";"0";"0";"0";"21";"2";"0";"3";"0";"20";"6";"0";"22";"0";"0";"3";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"3";PICHINAL;PICHINAL;Parcela-Hijuela;269;141;128;Indeterminado;Indeterminado;170;41;Indeterminado;Indeterminado;"152";"1";"88";"153";"90";"140";"0";"0";"1";"7";"0";"4";"2";"16";"56";"13";"0";"1";"2";"0";"86";"0";"0";"0";"0";"75";"5";"0";"6";"2";"68";"17";"3";"88";"0";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"1";PASO ANCHO;LOS TORONJILES;Caserío;30;16;14;Indeterminado;Indeterminado;20;4;0;Indeterminado;"12";"0";"8";"12";"8";"12";"0";"0";"0";"0";"0";"0";"0";"4";"4";"0";"0";"0";"1";"0";"7";"0";"0";"0";"0";"7";"0";"0";"1";"0";"7";"1";"0";"7";"0";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"3";EL MACAL;EL MACAL ALTO;Caserío;42;22;20;Indeterminado;Indeterminado;29;5;0;Indeterminado;"20";"0";"15";"20";"15";"19";"0";"0";"0";"1";"0";"0";"0";"3";"11";"1";"0";"0";"0";"0";"15";"0";"0";"0";"0";"14";"0";"1";"0";"0";"13";"2";"0";"15";"0";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"3";EL MACAL;EL MACAL ALTO;Parcela-Hijuela;41;15;26;Indeterminado;Indeterminado;24;10;Indeterminado;4;"34";"0";"18";"34";"18";"30";"0";"0";"0";"4";"0";"0";"3";"4";"8";"2";"0";"1";"1";"0";"16";"0";"0";"0";"1";"14";"1";"1";"1";"1";"13";"3";"2";"14";"0";"0";"4";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"3";EL MACAL;MACAL;Parcela-Hijuela;153;78;75;9;16;102;26;0;Indeterminado;"98";"0";"63";"98";"63";"96";"0";"0";"0";"2";"0";"0";"8";"22";"21";"7";"2";"3";"6";"0";"51";"0";"0";"6";"0";"56";"2";"3";"1";"1";"46";"9";"8";"63";"0";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"3";EL MAITENAL;EL MAITENAL;Parcela-Hijuela;59;31;28;Indeterminado;Indeterminado;37;17;0;Indeterminado;"25";"0";"23";"25";"24";"24";"0";"0";"0";"1";"0";"0";"1";"4";"11";"6";"0";"1";"1";"0";"21";"0";"0";"1";"0";"14";"2";"4";"3";"0";"10";"12";"1";"21";"1";"0";"1";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"3";LA VEGA;LA VEGA;Parcela-Hijuela;255;137;118;16;29;178;32;Indeterminado;12;"176";"1";"77";"177";"78";"173";"0";"0";"0";"2";"0";"1";"12";"15";"45";"2";"0";"3";"13";"2";"61";"0";"0";"1";"0";"69";"1";"7";"0";"0";"65";"9";"3";"75";"1";"0";"1";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"3";LAS GUARDIAS;LAS GUARDIAS;Parcela-Hijuela;43;30;13;Indeterminado;Indeterminado;34;Indeterminado;Indeterminado;6;"25";"1";"12";"26";"13";"24";"0";"0";"0";"1";"0";"0";"0";"2";"8";"1";"0";"0";"0";"0";"12";"0";"0";"0";"0";"8";"2";"0";"0";"1";"8";"1";"1";"12";"0";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"2";TRABUNCURA;LA BALSA;Parcela-Hijuela;78;46;32;7;6;51;14;0;Indeterminado;"29";"0";"27";"29";"27";"24";"0";"0";"1";"3";"0";"1";"0";"8";"15";"3";"1";"0";"2";"0";"24";"0";"0";"1";"0";"24";"2";"1";"0";"0";"19";"7";"1";"27";"0";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"1";FLOR DE QUIHUA;INDETERMINADA;Indeterminada;50;32;18;4;9;32;5;0;0;"23";"0";"18";"23";"18";"21";"0";"0";"0";"2";"0";"0";"1";"1";"9";"6";"0";"1";"0";"0";"17";"0";"0";"1";"0";"11";"2";"4";"1";"0";"7";"9";"2";"17";"1";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"1";INDETERMINADA;INDETERMINADA;Indeterminada;51;28;23;0;9;37;5;0;0;"18";"0";"17";"18";"17";"17";"0";"0";"0";"1";"0";"0";"2";"4";"9";"2";"0";"0";"1";"0";"16";"0";"0";"0";"0";"17";"0";"0";"0";"0";"15";"2";"0";"16";"1";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"3";EL MACAL;INDETERMINADA;Indeterminada;103;56;47;14;16;56;17;Indeterminado;11;"47";"0";"34";"47";"34";"47";"0";"0";"0";"0";"0";"0";"1";"21";"9";"3";"0";"0";"3";"0";"31";"0";"0";"0";"0";"29";"1";"4";"0";"0";"27";"7";"0";"33";"0";"0";"1";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"3";LA MORTANDAD;INDETERMINADA;Indeterminada;27;13;14;Indeterminado;Indeterminado;15;6;0;Indeterminado;"15";"0";"9";"15";"9";"15";"0";"0";"0";"0";"0";"0";"2";"1";"5";"1";"0";"0";"0";"0";"9";"0";"0";"0";"0";"7";"1";"0";"1";"0";"6";"3";"0";"0";"0";"2";"7";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"3";SAN FABIÁN;INDETERMINADA;Indeterminada;19;7;12;Indeterminado;Indeterminado;12;Indeterminado;0;Indeterminado;"20";"0";"6";"20";"6";"20";"0";"0";"0";"0";"0";"0";"0";"1";"5";"0";"0";"0";"1";"0";"5";"0";"0";"0";"0";"5";"1";"0";"0";"0";"5";"1";"0";"4";"0";"1";"1";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"4";LOS PUQUIOS;INDETERMINADA;Indeterminada;168;95;73;5;31;98;34;Indeterminado;10;"96";"0";"58";"96";"58";"92";"0";"0";"0";"0";"0";"4";"3";"8";"35";"4";"0";"8";"4";"0";"54";"0";"0";"0";"0";"46";"5";"0";"6";"0";"42";"7";"8";"51";"0";"0";"5";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"4";LOS SAUCES;INDETERMINADA;Indeterminada;38;26;12;Indeterminado;Indeterminado;29;6;0;0;"35";"0";"13";"35";"13";"19";"0";"0";"0";"3";"0";"13";"0";"1";"4";"4";"0";"4";"0";"0";"13";"0";"0";"0";"0";"9";"0";"2";"1";"1";"4";"4";"5";"0";"0";"0";"13";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"4";PICHIRRINCÓN;INDETERMINADA;Indeterminada;10;Indeterminado;Indeterminado;Indeterminado;Indeterminado;10;Indeterminado;0;0;"9";"0";"4";"9";"4";"9";"0";"0";"0";"0";"0";"0";"0";"0";"1";"3";"0";"0";"0";"0";"4";"0";"0";"0";"0";"1";"0";"0";"1";"2";"0";"2";"2";"0";"0";"0";"4";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"5";EL ROBLE;INDETERMINADA;Indeterminada;37;23;14;Indeterminado;Indeterminado;25;8;0;4;"12";"0";"10";"12";"10";"12";"0";"0";"0";"0";"0";"0";"0";"0";"6";"4";"0";"0";"0";"0";"10";"0";"0";"0";"0";"1";"6";"1";"1";"1";"0";"9";"1";"0";"0";"0";"9";;
REGIÓN DE ÑUBLE;PUNILLA;SAN FABIÁN;"5";LOS SAUCES;INDETERMINADA;Indeterminada;8;Indeterminado;Indeterminado;0;Indeterminado;5;Indeterminado;0;Indeterminado;"13";"0";"4";"13";"4";"9";"0";"0";"0";"4";"0";"0";"0";"0";"1";"1";"0";"2";"0";"0";"3";"0";"0";"1";"0";"4";"0";"0";"0";"0";"1";"1";"2";"0";"0";"0";"4";;
REGIÓN DE ÑUBLE;PUNILLA;SAN NICOLÁS;"1";BELLAVISTA;BELLAVISTA;Parcela-Hijuela;40;19;21;0;8;27;5;0;0;"16";"0";"11";"16";"11";"16";"0";"0";"0";"0";"0";"0";"0";"0";"9";"2";"0";"0";"0";"0";"11";"0";"0";"0";"0";"11";"0";"0";"0";"0";"9";"2";"0";"2";"6";"3";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN NICOLÁS;"1";CHANGARAL ALTO;CHANGARAL ALTO;Parcela-Hijuela;38;20;18;Indeterminado;Indeterminado;28;7;0;Indeterminado;"23";"0";"16";"23";"16";"23";"0";"0";"0";"0";"0";"0";"0";"6";"1";"7";"2";"0";"1";"0";"15";"0";"0";"0";"0";"12";"0";"4";"0";"0";"7";"9";"0";"0";"9";"7";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN NICOLÁS;"1";LAJUELAS;LAJUELAS SUR PONIENTE;Parcela-Hijuela;78;40;38;6;Indeterminado;50;Indeterminado;0;Indeterminado;"33";"0";"30";"33";"30";"32";"0";"0";"0";"1";"0";"0";"0";"1";"16";"8";"3";"2";"1";"0";"28";"1";"0";"0";"0";"21";"4";"0";"4";"1";"15";"12";"3";"25";"2";"3";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN NICOLÁS;"1";LAJUELAS;LAJUELAS;Parcela-Hijuela;21;11;10;Indeterminado;Indeterminado;15;4;0;0;"13";"0";"9";"13";"9";"11";"0";"0";"0";"2";"0";"0";"0";"2";"4";"1";"2";"0";"2";"0";"7";"0";"0";"0";"0";"8";"1";"0";"0";"0";"5";"4";"0";"0";"7";"1";"1";;
REGIÓN DE ÑUBLE;PUNILLA;SAN NICOLÁS;"1";LAJUELAS;LAJUELAS ORILLA;Parcela-Hijuela;26;17;9;Indeterminado;6;16;Indeterminado;0;4;"9";"0";"8";"9";"8";"9";"0";"0";"0";"0";"0";"0";"0";"1";"4";"2";"1";"0";"2";"0";"6";"0";"0";"0";"0";"6";"0";"1";"1";"0";"4";"4";"0";"3";"2";"1";"1";;
REGIÓN DE ÑUBLE;PUNILLA;SAN NICOLÁS;"1";LLEQUÉN;LLEQUÉN NORTE;Parcela-Hijuela;77;43;34;Indeterminado;Indeterminado;51;23;Indeterminado;Indeterminado;"35";"0";"30";"35";"30";"31";"0";"1";"0";"3";"0";"0";"3";"0";"16";"2";"8";"1";"3";"0";"27";"0";"0";"0";"0";"25";"1";"1";"2";"1";"19";"9";"2";"0";"20";"10";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN NICOLÁS;"1";LLEQUÉN;PUEBLO SECO;Parcela-Hijuela;21;11;10;Indeterminado;Indeterminado;10;6;0;0;"14";"0";"11";"14";"11";"13";"0";"0";"0";"1";"0";"0";"4";"0";"3";"2";"2";"0";"0";"0";"11";"0";"0";"0";"0";"6";"2";"1";"1";"1";"5";"5";"1";"1";"7";"3";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN NICOLÁS;"1";LLEQUÉN;TRES ESQUINAS;Parcela-Hijuela;58;29;29;Indeterminado;Indeterminado;34;17;Indeterminado;Indeterminado;"28";"0";"22";"28";"23";"27";"0";"0";"0";"1";"0";"0";"0";"2";"6";"6";"8";"0";"1";"0";"21";"0";"0";"0";"0";"16";"1";"0";"4";"1";"6";"15";"1";"0";"20";"1";"1";;
REGIÓN DE ÑUBLE;PUNILLA;SAN NICOLÁS;"1";LONQUÉN;LONQUÉN SUR;Parcela-Hijuela;100;50;50;6;12;69;13;0;7;"34";"0";"32";"34";"33";"32";"0";"0";"0";"2";"0";"0";"3";"3";"20";"2";"4";"0";"1";"0";"31";"0";"0";"0";"0";"25";"4";"0";"3";"0";"21";"11";"0";"29";"3";"0";"0";;
REGIÓN DE ÑUBLE;PUNILLA;SAN NICOLÁS;"1";LOS MONTES;LOS MONTES;Parcela-Hijuela;6;6;0;0;0;Indeterminado;Indeterminado;0;Indeterminado;"5";"0";"5";"5";"5";"5";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"3";"0";"1";"0";"4";"0";"0";"0";"0";"3";"0";"0";"0";"2";"1";"2";"2";"0";"5";"0";"0";;
